sim_id,aic_mc,delta_aic
60,102.11816861175745,-1.4066117618362455
61,104.57832306218344,1.0535426885897436
62,104.77461194705313,1.2498315734594314
63,105.52403000451552,1.999249630921824
64,104.80729438683154,1.2825140132378436
65,105.31553757601765,1.790757202423947
66,105.35150314382767,1.826722770233971
67,105.40980053286393,1.8850201592702263
68,105.4770170842252,1.952236710631496
69,105.5139564162035,1.9891760426097989
70,105.52067401874379,1.9958936451500904
71,104.16951955996376,0.6447391863700602
72,105.46991780746208,1.945137433868382
73,105.14045723347351,1.6156768598798124
74,101.59815878356467,-1.926621590029029
75,105.51413960904964,1.989359235455936
76,104.00578506302993,0.481004689436233
77,104.8300902895116,1.3053099159179027
78,104.24844381314514,0.7236634395514443
79,105.51387122552067,1.9890908519269743
80,105.27889413683873,1.75411376324503
81,105.16448833950372,1.63970796591002
82,101.89299212150365,-1.6317882520900469
83,105.49767354721477,1.972893173621074
84,105.46628284971017,1.9415024761164688
85,104.66938312277553,1.1446027491818285
86,103.48095611454761,-0.04382425904609022
87,97.53138551751844,-5.9933948560752555
88,98.90136731152417,-4.623413062069531
89,105.47796994616564,1.9531895725719437
90,98.90064352334565,-4.62413685024805
91,105.47354726599444,1.9487668924007409
92,102.48592682848773,-1.0388535451059653
93,105.52417897411597,1.9993986005222695
94,105.36564519285194,1.8408648192582433
95,105.38583234351222,1.8610519699185204
96,104.0530507521612,0.5282703785674983
97,98.3178647636012,-5.206915609992507
98,96.18878081704841,-7.335999556545289
99,104.46573581942398,0.9409554458302836
100,102.99698334515529,-0.5277970284384139
101,105.11271143825385,1.5879310646601539
102,104.90565561427053,1.3808752406768292
103,105.10882671579371,1.5840463422000113
104,100.80952981710686,-2.7152505564868363
105,104.78322546111312,1.2584450875194193
106,105.45004372695097,1.9252633533572663
107,103.16955641797492,-0.35522395561878284
108,98.77523814852707,-4.749542225066634
109,96.68858658484756,-6.836193788746144
110,103.46000062809996,-0.06477974549373755
111,103.59378254335753,0.06900216976383433
112,105.4317767577753,1.9069963841815962
113,105.44155137228157,1.9167709986878663
114,102.39454427492203,-1.1302360986716735
115,105.48563174376001,1.96085137016631
116,101.0566667262071,-2.468113647386602
117,105.33139427350162,1.8066138999079158
118,105.50329967124013,1.9785192976464288
119,105.30918831651428,1.7844079429205806
120,105.51705906930447,1.992278695710766
121,105.22561765349172,1.7008372798980247
122,105.50147199934827,1.9766916257545688
123,104.69267805291882,1.1678976793251223
124,105.51413065921932,1.989350285625619
125,105.49981124613358,1.9750308725398753
126,105.17417459371065,1.649394220116946
127,103.2888134880679,-0.23596688552579792
128,104.92676486544755,1.4019844918538524
129,104.91648593581715,1.39170556222345
130,105.22760705247762,1.7028266788839233
131,105.40953336516593,1.8847529915722276
132,105.46864838580206,1.9438680122083554
133,105.22539336608196,1.70061299248826
134,105.24126538519373,1.716485011600028
135,103.75041249537833,0.22563212178462777
136,103.78913874080271,0.26435836720901307
137,104.9477599961919,1.4229796225982057
138,105.52475210210363,1.9999717285099337
139,101.19469029814505,-2.330090075448652
140,104.27133701974446,0.7465566461507649
141,102.82716757394661,-0.6976127996470893
142,96.13285268050763,-7.391927693086075
143,105.43369293929581,1.90891256570211
144,103.11819120319016,-0.40658917040353515
145,96.97184045274581,-6.552939920847891
146,104.0610296194591,0.536249245865406
147,105.44985201689052,1.9250716432968176
148,103.90834144670826,0.38356107311456356
149,105.34145131508444,1.8166709414907416
150,104.75714053917122,1.2323601655775178
151,105.51550898611625,1.9907286125225454
152,105.32125390982054,1.7964735362268414
153,104.74444221941472,1.2196618458210224
154,103.51851301689406,-0.006267356699638071
155,105.25554467973173,1.7307643061380276
156,105.48282794056921,1.9580475669755089
157,104.02581636236576,0.5010359887720597
158,103.51915249906293,-0.005627874530773624
159,103.96396443242298,0.4391840588292837
160,105.47369134899347,1.9489109753997695
161,102.97221394755138,-0.5525664260423184
162,105.06284721089239,1.538066837298686
